filepath,source,label,duration_sec,sample_rate,channels,corrupt
data\raw\gary_stafford\real\gs_00529.wav,gary_stafford,real,3.8760090702947845,44100,2,False
data\raw\gary_stafford\real\gs_00530.wav,gary_stafford,real,3.255011337868481,44100,2,False
data\raw\gary_stafford\real\gs_00531.wav,gary_stafford,real,6.672993197278911,44100,2,False
data\raw\gary_stafford\real\gs_00532.wav,gary_stafford,real,2.6070068027210884,44100,2,False
data\raw\gary_stafford\real\gs_00533.wav,gary_stafford,real,2.848004535147392,44100,2,False
data\raw\gary_stafford\real\gs_00534.wav,gary_stafford,real,2.7460090702947846,44100,2,False
data\raw\gary_stafford\real\gs_00535.wav,gary_stafford,real,7.646984126984127,44100,2,False
data\raw\gary_stafford\real\gs_00536.wav,gary_stafford,real,3.77,44100,2,False
data\raw\gary_stafford\real\gs_00537.wav,gary_stafford,real,5.67501133786848,44100,2,False
data\raw\gary_stafford\real\gs_00538.wav,gary_stafford,real,5.155986394557823,44100,2,False
data\raw\gary_stafford\real\gs_00539.wav,gary_stafford,real,9.453990929705215,44100,2,False
data\raw\gary_stafford\real\gs_00540.wav,gary_stafford,real,3.11,44100,2,False
data\raw\gary_stafford\real\gs_00541.wav,gary_stafford,real,2.9250113378684808,44100,2,False
data\raw\gary_stafford\real\gs_00542.wav,gary_stafford,real,3.308004535147392,44100,2,False
data\raw\gary_stafford\real\gs_00543.wav,gary_stafford,real,2.980997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00544.wav,gary_stafford,real,4.608004535147392,44100,2,False
data\raw\gary_stafford\real\gs_00545.wav,gary_stafford,real,3.4880045351473923,44100,2,False
data\raw\gary_stafford\real\gs_00546.wav,gary_stafford,real,3.7609977324263038,44100,2,False
data\raw\gary_stafford\real\gs_00547.wav,gary_stafford,real,2.800997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00548.wav,gary_stafford,real,3.642018140589569,44100,2,False
data\raw\gary_stafford\real\gs_00549.wav,gary_stafford,real,2.763015873015873,44100,2,False
data\raw\gary_stafford\real\gs_00550.wav,gary_stafford,real,4.394988662131519,44100,2,False
data\raw\gary_stafford\real\gs_00551.wav,gary_stafford,real,5.808004535147393,44100,2,False
data\raw\gary_stafford\real\gs_00552.wav,gary_stafford,real,4.4780045351473925,44100,2,False
data\raw\gary_stafford\real\gs_00553.wav,gary_stafford,real,3.1750113378684808,44100,2,False
data\raw\gary_stafford\real\gs_00554.wav,gary_stafford,real,3.08,44100,2,False
data\raw\gary_stafford\real\gs_00555.wav,gary_stafford,real,3.315011337868481,44100,2,False
data\raw\gary_stafford\real\gs_00556.wav,gary_stafford,real,3.3240136054421767,44100,2,False
data\raw\gary_stafford\real\gs_00557.wav,gary_stafford,real,2.8580045351473924,44100,2,False
data\raw\gary_stafford\real\gs_00558.wav,gary_stafford,real,4.244013605442177,44100,2,False
data\raw\gary_stafford\real\gs_00559.wav,gary_stafford,real,6.009002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00560.wav,gary_stafford,real,2.909002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00561.wav,gary_stafford,real,2.71,44100,2,False
data\raw\gary_stafford\real\gs_00562.wav,gary_stafford,real,5.367006802721089,44100,2,False
data\raw\gary_stafford\real\gs_00563.wav,gary_stafford,real,4.3579818594104305,44100,2,False
data\raw\gary_stafford\real\gs_00564.wav,gary_stafford,real,3.0,44100,2,False
data\raw\gary_stafford\real\gs_00565.wav,gary_stafford,real,3.0740136054421767,44100,2,False
data\raw\gary_stafford\real\gs_00566.wav,gary_stafford,real,3.2850113378684807,44100,2,False
data\raw\gary_stafford\real\gs_00567.wav,gary_stafford,real,5.541995464852608,44100,2,False
data\raw\gary_stafford\real\gs_00568.wav,gary_stafford,real,3.209002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00569.wav,gary_stafford,real,2.795011337868481,44100,2,False
data\raw\gary_stafford\real\gs_00570.wav,gary_stafford,real,4.367006802721089,44100,2,False
data\raw\gary_stafford\real\gs_00571.wav,gary_stafford,real,3.2349886621315194,44100,2,False
data\raw\gary_stafford\real\gs_00572.wav,gary_stafford,real,4.16,44100,2,False
data\raw\gary_stafford\real\gs_00573.wav,gary_stafford,real,3.473015873015873,44100,2,False
data\raw\gary_stafford\real\gs_00574.wav,gary_stafford,real,3.190997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00575.wav,gary_stafford,real,6.933990929705216,44100,2,False
data\raw\gary_stafford\real\gs_00576.wav,gary_stafford,real,3.399002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00577.wav,gary_stafford,real,2.598004535147392,44100,2,False
data\raw\gary_stafford\real\gs_00578.wav,gary_stafford,real,2.783015873015873,44100,2,False
data\raw\gary_stafford\real\gs_00579.wav,gary_stafford,real,4.532993197278912,44100,2,False
data\raw\gary_stafford\real\gs_00580.wav,gary_stafford,real,3.31,44100,2,False
data\raw\gary_stafford\real\gs_00581.wav,gary_stafford,real,8.914988662131519,44100,2,False
data\raw\gary_stafford\real\gs_00582.wav,gary_stafford,real,2.690997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00583.wav,gary_stafford,real,4.107006802721089,44100,2,False
data\raw\gary_stafford\real\gs_00584.wav,gary_stafford,real,3.8549886621315195,44100,2,False
data\raw\gary_stafford\real\gs_00585.wav,gary_stafford,real,5.706009070294785,44100,2,False
data\raw\gary_stafford\real\gs_00586.wav,gary_stafford,real,2.893015873015873,44100,2,False
data\raw\gary_stafford\real\gs_00587.wav,gary_stafford,real,3.8449886621315192,44100,2,False
data\raw\gary_stafford\real\gs_00588.wav,gary_stafford,real,5.096984126984127,44100,2,False
data\raw\gary_stafford\real\gs_00589.wav,gary_stafford,real,6.0390022675736965,44100,2,False
data\raw\gary_stafford\real\gs_00590.wav,gary_stafford,real,3.1229931972789116,44100,2,False
data\raw\gary_stafford\real\gs_00591.wav,gary_stafford,real,3.654013605442177,44100,2,False
data\raw\gary_stafford\real\gs_00592.wav,gary_stafford,real,4.623990929705215,44100,2,False
data\raw\gary_stafford\real\gs_00593.wav,gary_stafford,real,5.8959863945578235,44100,2,False
data\raw\gary_stafford\real\gs_00594.wav,gary_stafford,real,3.5119954648526077,44100,2,False
data\raw\gary_stafford\real\gs_00595.wav,gary_stafford,real,8.654988662131519,44100,2,False
data\raw\gary_stafford\real\gs_00596.wav,gary_stafford,real,3.86,44100,2,False
data\raw\gary_stafford\real\gs_00597.wav,gary_stafford,real,3.065986394557823,44100,2,False
data\raw\gary_stafford\real\gs_00598.wav,gary_stafford,real,2.81,44100,2,False
data\raw\gary_stafford\real\gs_00599.wav,gary_stafford,real,2.9360090702947845,44100,2,False
data\raw\gary_stafford\real\gs_00600.wav,gary_stafford,real,3.24,44100,2,False
data\raw\gary_stafford\real\gs_00601.wav,gary_stafford,real,3.6720181405895693,44100,2,False
data\raw\gary_stafford\real\gs_00602.wav,gary_stafford,real,3.5439909297052155,44100,2,False
data\raw\gary_stafford\real\gs_00603.wav,gary_stafford,real,5.333990929705215,44100,2,False
data\raw\gary_stafford\real\gs_00604.wav,gary_stafford,real,4.135986394557823,44100,2,False
data\raw\gary_stafford\real\gs_00605.wav,gary_stafford,real,3.419002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00606.wav,gary_stafford,real,7.641995464852608,44100,2,False
data\raw\gary_stafford\real\gs_00607.wav,gary_stafford,real,2.5739909297052153,44100,2,False
data\raw\gary_stafford\real\gs_00608.wav,gary_stafford,real,2.61,44100,2,False
data\raw\gary_stafford\real\gs_00609.wav,gary_stafford,real,3.070997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00610.wav,gary_stafford,real,3.028979591836735,44100,2,False
data\raw\gary_stafford\real\gs_00611.wav,gary_stafford,real,3.691995464852608,44100,2,False
data\raw\gary_stafford\real\gs_00612.wav,gary_stafford,real,4.194988662131519,44100,2,False
data\raw\gary_stafford\real\gs_00613.wav,gary_stafford,real,3.379002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00614.wav,gary_stafford,real,2.8370068027210884,44100,2,False
data\raw\gary_stafford\real\gs_00615.wav,gary_stafford,real,2.8560090702947845,44100,2,False
data\raw\gary_stafford\real\gs_00616.wav,gary_stafford,real,3.494988662131519,44100,2,False
data\raw\gary_stafford\real\gs_00617.wav,gary_stafford,real,4.473015873015873,44100,2,False
data\raw\gary_stafford\real\gs_00618.wav,gary_stafford,real,4.1670068027210885,44100,2,False
data\raw\gary_stafford\real\gs_00619.wav,gary_stafford,real,6.572993197278912,44100,2,False
data\raw\gary_stafford\real\gs_00620.wav,gary_stafford,real,4.4609977324263035,44100,2,False
data\raw\gary_stafford\real\gs_00621.wav,gary_stafford,real,3.4509977324263037,44100,2,False
data\raw\gary_stafford\real\gs_00622.wav,gary_stafford,real,2.6150113378684807,44100,2,False
data\raw\gary_stafford\real\gs_00623.wav,gary_stafford,real,2.6250113378684805,44100,2,False
data\raw\gary_stafford\real\gs_00624.wav,gary_stafford,real,3.237981859410431,44100,2,False
data\raw\gary_stafford\real\gs_00625.wav,gary_stafford,real,4.672993197278911,44100,2,False
data\raw\gary_stafford\real\gs_00626.wav,gary_stafford,real,8.743015873015873,44100,2,False
data\raw\gary_stafford\real\gs_00627.wav,gary_stafford,real,2.620997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00628.wav,gary_stafford,real,3.4690022675736962,44100,2,False
data\raw\gary_stafford\real\gs_00629.wav,gary_stafford,real,3.070997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00630.wav,gary_stafford,real,3.744988662131519,44100,2,False
data\raw\gary_stafford\real\gs_00631.wav,gary_stafford,real,5.105011337868481,44100,2,False
data\raw\gary_stafford\real\gs_00632.wav,gary_stafford,real,2.514988662131519,44100,2,False
data\raw\gary_stafford\real\gs_00633.wav,gary_stafford,real,3.0329931972789117,44100,2,False
data\raw\gary_stafford\real\gs_00634.wav,gary_stafford,real,6.531995464852607,44100,2,False
data\raw\gary_stafford\real\gs_00635.wav,gary_stafford,real,3.9649886621315193,44100,2,False
data\raw\gary_stafford\real\gs_00636.wav,gary_stafford,real,2.689002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00637.wav,gary_stafford,real,2.5339909297052152,44100,2,False
data\raw\gary_stafford\real\gs_00638.wav,gary_stafford,real,3.6370068027210882,44100,2,False
data\raw\gary_stafford\real\gs_00639.wav,gary_stafford,real,4.132993197278911,44100,2,False
data\raw\gary_stafford\real\gs_00640.wav,gary_stafford,real,2.6779818594104308,44100,2,False
data\raw\gary_stafford\real\gs_00641.wav,gary_stafford,real,8.053015873015873,44100,2,False
data\raw\gary_stafford\real\gs_00642.wav,gary_stafford,real,3.4280045351473922,44100,2,False
data\raw\gary_stafford\real\gs_00643.wav,gary_stafford,real,2.725986394557823,44100,2,False
data\raw\gary_stafford\real\gs_00644.wav,gary_stafford,real,3.3239909297052153,44100,2,False
data\raw\gary_stafford\real\gs_00645.wav,gary_stafford,real,2.651995464852608,44100,2,False
data\raw\gary_stafford\real\gs_00646.wav,gary_stafford,real,2.9370068027210885,44100,2,False
data\raw\gary_stafford\real\gs_00647.wav,gary_stafford,real,2.539002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00648.wav,gary_stafford,real,9.761995464852607,44100,2,False
data\raw\gary_stafford\real\gs_00649.wav,gary_stafford,real,3.555986394557823,44100,2,False
data\raw\gary_stafford\real\gs_00650.wav,gary_stafford,real,5.790997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00651.wav,gary_stafford,real,5.033015873015873,44100,2,False
data\raw\gary_stafford\real\gs_00652.wav,gary_stafford,real,3.447981859410431,44100,2,False
data\raw\gary_stafford\real\gs_00653.wav,gary_stafford,real,3.533015873015873,44100,2,False
data\raw\gary_stafford\real\gs_00654.wav,gary_stafford,real,4.025986394557823,44100,2,False
data\raw\gary_stafford\real\gs_00655.wav,gary_stafford,real,2.7239909297052156,44100,2,False
data\raw\gary_stafford\real\gs_00656.wav,gary_stafford,real,3.44,44100,2,False
data\raw\gary_stafford\real\gs_00657.wav,gary_stafford,real,2.5039909297052154,44100,2,False
data\raw\gary_stafford\real\gs_00658.wav,gary_stafford,real,3.9170068027210885,44100,2,False
data\raw\gary_stafford\real\gs_00659.wav,gary_stafford,real,2.5210204081632654,44100,2,False
data\raw\gary_stafford\real\gs_00660.wav,gary_stafford,real,6.4150113378684805,44100,2,False
data\raw\gary_stafford\real\gs_00661.wav,gary_stafford,real,6.840997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00662.wav,gary_stafford,real,6.841995464852608,44100,2,False
data\raw\gary_stafford\real\gs_00663.wav,gary_stafford,real,6.9359863945578235,44100,2,False
data\raw\gary_stafford\real\gs_00664.wav,gary_stafford,real,6.75,44100,2,False
data\raw\gary_stafford\real\gs_00665.wav,gary_stafford,real,3.6320181405895693,44100,2,False
data\raw\gary_stafford\real\gs_00666.wav,gary_stafford,real,2.952018140589569,44100,2,False
data\raw\gary_stafford\real\gs_00667.wav,gary_stafford,real,3.5229931972789115,44100,2,False
data\raw\gary_stafford\real\gs_00668.wav,gary_stafford,real,3.607981859410431,44100,2,False
data\raw\gary_stafford\real\gs_00669.wav,gary_stafford,real,2.5539909297052152,44100,2,False
data\raw\gary_stafford\real\gs_00670.wav,gary_stafford,real,4.414013605442177,44100,2,False
data\raw\gary_stafford\real\gs_00671.wav,gary_stafford,real,4.225011337868481,44100,2,False
data\raw\gary_stafford\real\gs_00672.wav,gary_stafford,real,2.8440136054421767,44100,2,False
data\raw\gary_stafford\real\gs_00673.wav,gary_stafford,real,3.9460090702947848,44100,2,False
data\raw\gary_stafford\real\gs_00674.wav,gary_stafford,real,3.61,44100,2,False
data\raw\gary_stafford\real\gs_00675.wav,gary_stafford,real,6.803015873015873,44100,2,False
data\raw\gary_stafford\real\gs_00676.wav,gary_stafford,real,6.683990929705216,44100,2,False
data\raw\gary_stafford\real\gs_00677.wav,gary_stafford,real,2.860997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00678.wav,gary_stafford,real,2.6080045351473924,44100,2,False
data\raw\gary_stafford\real\gs_00679.wav,gary_stafford,real,2.923015873015873,44100,2,False
data\raw\gary_stafford\real\gs_00680.wav,gary_stafford,real,2.963015873015873,44100,2,False
data\raw\gary_stafford\real\gs_00681.wav,gary_stafford,real,4.39,44100,2,False
data\raw\gary_stafford\real\gs_00682.wav,gary_stafford,real,4.03498866213152,44100,2,False
data\raw\gary_stafford\real\gs_00683.wav,gary_stafford,real,4.966984126984127,44100,2,False
data\raw\gary_stafford\real\gs_00684.wav,gary_stafford,real,7.596009070294785,44100,2,False
data\raw\gary_stafford\real\gs_00685.wav,gary_stafford,real,4.183990929705216,44100,2,False
data\raw\gary_stafford\real\gs_00686.wav,gary_stafford,real,8.1,44100,2,False
data\raw\gary_stafford\real\gs_00687.wav,gary_stafford,real,4.031995464852607,44100,2,False
data\raw\gary_stafford\real\gs_00688.wav,gary_stafford,real,3.8429931972789118,44100,2,False
data\raw\gary_stafford\real\gs_00689.wav,gary_stafford,real,2.6060090702947845,44100,2,False
data\raw\gary_stafford\real\gs_00690.wav,gary_stafford,real,4.700997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00691.wav,gary_stafford,real,3.2670068027210886,44100,2,False
data\raw\gary_stafford\real\gs_00692.wav,gary_stafford,real,8.808979591836735,44100,2,False
data\raw\gary_stafford\real\gs_00693.wav,gary_stafford,real,2.6350113378684807,44100,2,False
data\raw\gary_stafford\real\gs_00694.wav,gary_stafford,real,4.538004535147392,44100,2,False
data\raw\gary_stafford\real\gs_00695.wav,gary_stafford,real,3.2380045351473923,44100,2,False
data\raw\gary_stafford\real\gs_00696.wav,gary_stafford,real,3.9280045351473922,44100,2,False
data\raw\gary_stafford\real\gs_00697.wav,gary_stafford,real,4.448004535147392,44100,2,False
data\raw\gary_stafford\real\gs_00698.wav,gary_stafford,real,7.093990929705216,44100,2,False
data\raw\gary_stafford\real\gs_00699.wav,gary_stafford,real,3.9829931972789114,44100,2,False
data\raw\gary_stafford\real\gs_00700.wav,gary_stafford,real,3.785986394557823,44100,2,False
data\raw\gary_stafford\real\gs_00701.wav,gary_stafford,real,6.726009070294785,44100,2,False
data\raw\gary_stafford\real\gs_00702.wav,gary_stafford,real,2.52,44100,2,False
data\raw\gary_stafford\real\gs_00703.wav,gary_stafford,real,3.8939909297052155,44100,2,False
data\raw\gary_stafford\real\gs_00704.wav,gary_stafford,real,4.141995464852608,44100,2,False
data\raw\gary_stafford\real\gs_00705.wav,gary_stafford,real,7.095011337868481,44100,2,False
data\raw\gary_stafford\real\gs_00706.wav,gary_stafford,real,5.134988662131519,44100,2,False
data\raw\gary_stafford\real\gs_00707.wav,gary_stafford,real,4.050997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00708.wav,gary_stafford,real,4.242018140589569,44100,2,False
data\raw\gary_stafford\real\gs_00709.wav,gary_stafford,real,5.487006802721089,44100,2,False
data\raw\gary_stafford\real\gs_00710.wav,gary_stafford,real,3.0429931972789115,44100,2,False
data\raw\gary_stafford\real\gs_00711.wav,gary_stafford,real,3.1870068027210885,44100,2,False
data\raw\gary_stafford\real\gs_00712.wav,gary_stafford,real,5.742993197278912,44100,2,False
data\raw\gary_stafford\real\gs_00713.wav,gary_stafford,real,4.709002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00714.wav,gary_stafford,real,4.115011337868481,44100,2,False
data\raw\gary_stafford\real\gs_00715.wav,gary_stafford,real,2.501995464852608,44100,2,False
data\raw\gary_stafford\real\gs_00716.wav,gary_stafford,real,3.0080045351473923,44100,2,False
data\raw\gary_stafford\real\gs_00717.wav,gary_stafford,real,3.61,44100,2,False
data\raw\gary_stafford\real\gs_00718.wav,gary_stafford,real,3.5060090702947844,44100,2,False
data\raw\gary_stafford\real\gs_00719.wav,gary_stafford,real,4.402018140589569,44100,2,False
data\raw\gary_stafford\real\gs_00720.wav,gary_stafford,real,10.860997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00721.wav,gary_stafford,real,6.078004535147392,44100,2,False
data\raw\gary_stafford\real\gs_00722.wav,gary_stafford,real,2.6229931972789116,44100,2,False
data\raw\gary_stafford\real\gs_00723.wav,gary_stafford,real,5.131995464852608,44100,2,False
data\raw\gary_stafford\real\gs_00724.wav,gary_stafford,real,7.564988662131519,44100,2,False
data\raw\gary_stafford\real\gs_00725.wav,gary_stafford,real,7.212993197278911,44100,2,False
data\raw\gary_stafford\real\gs_00726.wav,gary_stafford,real,4.484988662131519,44100,2,False
data\raw\gary_stafford\real\gs_00727.wav,gary_stafford,real,6.564988662131519,44100,2,False
data\raw\gary_stafford\real\gs_00728.wav,gary_stafford,real,4.9359863945578235,44100,2,False
data\raw\gary_stafford\real\gs_00729.wav,gary_stafford,real,3.191995464852608,44100,2,False
data\raw\gary_stafford\real\gs_00730.wav,gary_stafford,real,5.8329931972789115,44100,2,False
data\raw\gary_stafford\real\gs_00731.wav,gary_stafford,real,3.869002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00732.wav,gary_stafford,real,9.489002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00733.wav,gary_stafford,real,6.278004535147392,44100,2,False
data\raw\gary_stafford\real\gs_00734.wav,gary_stafford,real,6.432993197278911,44100,2,False
data\raw\gary_stafford\real\gs_00735.wav,gary_stafford,real,2.9129931972789116,44100,2,False
data\raw\gary_stafford\real\gs_00736.wav,gary_stafford,real,3.5519954648526078,44100,2,False
data\raw\gary_stafford\real\gs_00737.wav,gary_stafford,real,5.099002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00738.wav,gary_stafford,real,9.950997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00739.wav,gary_stafford,real,7.449002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00740.wav,gary_stafford,real,3.334013605442177,44100,2,False
data\raw\gary_stafford\real\gs_00741.wav,gary_stafford,real,2.94,44100,2,False
data\raw\gary_stafford\real\gs_00742.wav,gary_stafford,real,3.6929931972789114,44100,2,False
data\raw\gary_stafford\real\gs_00743.wav,gary_stafford,real,7.6439909297052155,44100,2,False
data\raw\gary_stafford\real\gs_00744.wav,gary_stafford,real,4.709002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00745.wav,gary_stafford,real,6.450997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00746.wav,gary_stafford,real,5.72,44100,2,False
data\raw\gary_stafford\real\gs_00747.wav,gary_stafford,real,5.109002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00748.wav,gary_stafford,real,3.4429931972789114,44100,2,False
data\raw\gary_stafford\real\gs_00749.wav,gary_stafford,real,2.8850113378684807,44100,2,False
data\raw\gary_stafford\real\gs_00750.wav,gary_stafford,real,5.477006802721088,44100,2,False
data\raw\gary_stafford\real\gs_00751.wav,gary_stafford,real,4.1249886621315195,44100,2,False
data\raw\gary_stafford\real\gs_00752.wav,gary_stafford,real,2.6629931972789116,44100,2,False
data\raw\gary_stafford\real\gs_00753.wav,gary_stafford,real,8.062993197278912,44100,2,False
data\raw\gary_stafford\real\gs_00754.wav,gary_stafford,real,3.87,44100,2,False
data\raw\gary_stafford\real\gs_00755.wav,gary_stafford,real,4.291995464852608,44100,2,False
data\raw\gary_stafford\real\gs_00756.wav,gary_stafford,real,5.06,44100,2,False
data\raw\gary_stafford\real\gs_00757.wav,gary_stafford,real,4.9320181405895696,44100,2,False
data\raw\gary_stafford\real\gs_00758.wav,gary_stafford,real,6.818979591836735,44100,2,False
data\raw\gary_stafford\real\gs_00759.wav,gary_stafford,real,5.8139909297052155,44100,2,False
data\raw\gary_stafford\real\gs_00760.wav,gary_stafford,real,3.18,44100,2,False
data\raw\gary_stafford\real\gs_00761.wav,gary_stafford,real,3.9229931972789114,44100,2,False
data\raw\gary_stafford\real\gs_00762.wav,gary_stafford,real,3.2549886621315194,44100,2,False
data\raw\gary_stafford\real\gs_00763.wav,gary_stafford,real,2.77,44100,2,False
data\raw\gary_stafford\real\gs_00764.wav,gary_stafford,real,9.822993197278912,44100,2,False
data\raw\gary_stafford\real\gs_00765.wav,gary_stafford,real,3.2160090702947848,44100,2,False
data\raw\gary_stafford\real\gs_00766.wav,gary_stafford,real,5.482993197278912,44100,2,False
data\raw\gary_stafford\real\gs_00767.wav,gary_stafford,real,5.482993197278912,44100,2,False
data\raw\gary_stafford\real\gs_00768.wav,gary_stafford,real,6.650997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00769.wav,gary_stafford,real,6.650997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00770.wav,gary_stafford,real,6.82,44100,2,False
data\raw\gary_stafford\real\gs_00771.wav,gary_stafford,real,5.569002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00772.wav,gary_stafford,real,4.647006802721088,44100,2,False
data\raw\gary_stafford\real\gs_00773.wav,gary_stafford,real,6.173990929705216,44100,2,False
data\raw\gary_stafford\real\gs_00774.wav,gary_stafford,real,5.557006802721088,44100,2,False
data\raw\gary_stafford\real\gs_00775.wav,gary_stafford,real,2.607981859410431,44100,2,False
data\raw\gary_stafford\real\gs_00776.wav,gary_stafford,real,4.0640136054421765,44100,2,False
data\raw\gary_stafford\real\gs_00777.wav,gary_stafford,real,5.115011337868481,44100,2,False
data\raw\gary_stafford\real\gs_00778.wav,gary_stafford,real,3.49,44100,2,False
data\raw\gary_stafford\real\gs_00779.wav,gary_stafford,real,3.2619954648526077,44100,2,False
data\raw\gary_stafford\real\gs_00780.wav,gary_stafford,real,3.4629931972789114,44100,2,False
data\raw\gary_stafford\real\gs_00781.wav,gary_stafford,real,4.019002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00782.wav,gary_stafford,real,7.633015873015873,44100,2,False
data\raw\gary_stafford\real\gs_00783.wav,gary_stafford,real,3.562018140589569,44100,2,False
data\raw\gary_stafford\real\gs_00784.wav,gary_stafford,real,3.2729931972789115,44100,2,False
data\raw\gary_stafford\real\gs_00785.wav,gary_stafford,real,10.042018140589569,44100,2,False
data\raw\gary_stafford\real\gs_00786.wav,gary_stafford,real,4.733015873015873,44100,2,False
data\raw\gary_stafford\real\gs_00787.wav,gary_stafford,real,6.350997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00788.wav,gary_stafford,real,4.011995464852608,44100,2,False
data\raw\gary_stafford\real\gs_00789.wav,gary_stafford,real,5.043990929705215,44100,2,False
data\raw\gary_stafford\real\gs_00790.wav,gary_stafford,real,4.078004535147392,44100,2,False
data\raw\gary_stafford\real\gs_00791.wav,gary_stafford,real,4.248004535147392,44100,2,False
data\raw\gary_stafford\real\gs_00792.wav,gary_stafford,real,4.690997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00793.wav,gary_stafford,real,8.428004535147393,44100,2,False
data\raw\gary_stafford\real\gs_00794.wav,gary_stafford,real,4.423990929705216,44100,2,False
data\raw\gary_stafford\real\gs_00795.wav,gary_stafford,real,3.716984126984127,44100,2,False
data\raw\gary_stafford\real\gs_00796.wav,gary_stafford,real,3.8260090702947847,44100,2,False
data\raw\gary_stafford\real\gs_00797.wav,gary_stafford,real,6.743990929705215,44100,2,False
data\raw\gary_stafford\real\gs_00798.wav,gary_stafford,real,4.254013605442177,44100,2,False
data\raw\gary_stafford\real\gs_00799.wav,gary_stafford,real,3.211995464852608,44100,2,False
data\raw\gary_stafford\real\gs_00800.wav,gary_stafford,real,8.09201814058957,44100,2,False
data\raw\gary_stafford\real\gs_00801.wav,gary_stafford,real,8.45,44100,2,False
data\raw\gary_stafford\real\gs_00802.wav,gary_stafford,real,5.769002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00803.wav,gary_stafford,real,5.851995464852608,44100,2,False
data\raw\gary_stafford\real\gs_00804.wav,gary_stafford,real,4.0639909297052155,44100,2,False
data\raw\gary_stafford\real\gs_00805.wav,gary_stafford,real,5.263990929705216,44100,2,False
data\raw\gary_stafford\real\gs_00806.wav,gary_stafford,real,3.0819954648526076,44100,2,False
data\raw\gary_stafford\real\gs_00807.wav,gary_stafford,real,4.846984126984127,44100,2,False
data\raw\gary_stafford\real\gs_00808.wav,gary_stafford,real,5.905011337868481,44100,2,False
data\raw\gary_stafford\real\gs_00809.wav,gary_stafford,real,2.986009070294785,44100,2,False
data\raw\gary_stafford\real\gs_00810.wav,gary_stafford,real,2.6149886621315193,44100,2,False
data\raw\gary_stafford\real\gs_00811.wav,gary_stafford,real,4.526009070294784,44100,2,False
data\raw\gary_stafford\real\gs_00812.wav,gary_stafford,real,4.281995464852607,44100,2,False
data\raw\gary_stafford\real\gs_00813.wav,gary_stafford,real,3.15,44100,2,False
data\raw\gary_stafford\real\gs_00814.wav,gary_stafford,real,4.097006802721088,44100,2,False
data\raw\gary_stafford\real\gs_00815.wav,gary_stafford,real,2.941995464852608,44100,2,False
data\raw\gary_stafford\real\gs_00816.wav,gary_stafford,real,4.775986394557823,44100,2,False
data\raw\gary_stafford\real\gs_00817.wav,gary_stafford,real,11.324988662131519,44100,2,False
data\raw\gary_stafford\real\gs_00818.wav,gary_stafford,real,4.832018140589569,44100,2,False
data\raw\gary_stafford\real\gs_00819.wav,gary_stafford,real,2.5610204081632655,44100,2,False
data\raw\gary_stafford\real\gs_00820.wav,gary_stafford,real,3.2229931972789116,44100,2,False
data\raw\gary_stafford\real\gs_00821.wav,gary_stafford,real,2.965011337868481,44100,2,False
data\raw\gary_stafford\real\gs_00822.wav,gary_stafford,real,5.421995464852608,44100,2,False
data\raw\gary_stafford\real\gs_00823.wav,gary_stafford,real,6.482993197278912,44100,2,False
data\raw\gary_stafford\real\gs_00824.wav,gary_stafford,real,5.726009070294785,44100,2,False
data\raw\gary_stafford\real\gs_00825.wav,gary_stafford,real,3.3289795918367346,44100,2,False
